,image,query_id,query_text,first,second,third,avg_expert,share_pos,count_pos,count_neg,total_rating,text_from_text
1390,3228069008_edb2961fc4.jpg,1772859261_236c09b861.jpg#2,A dog splashes through the water .,2,2,2,0.3333333333333333,0.0,0,4,0.26666666666666666,puppy chewing on a stick with its mouth open
1391,3228069008_edb2961fc4.jpg,352382023_7605223d1c.jpg#2,A large brown dog with a stick in his mouth coming out of water .,1,2,2,0.22222222222222224,0.333333333333333,1,2,0.2444444444444444,puppy chewing on a stick with its mouth open
1392,3228069008_edb2961fc4.jpg,2870875612_2cbb9e4a3c.jpg#2,A dog swimming with a stick in its mouth .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,puppy chewing on a stick with its mouth open
1393,3228069008_edb2961fc4.jpg,1659358141_0433c9bf99.jpg#2,A dog running with tongue hanging out .,2,2,3,0.4444444444444445,0.0,0,4,0.3555555555555556,puppy chewing on a stick with its mouth open
1394,3232470286_903a61ea16.jpg,170100272_d820db2199.jpg#2,A girl goes down a blue and yellow slide at a park .,1,1,1,0.0,0.0,0,3,0.0,araffes playing soccer on a soccer field with a crowd watching
1395,3232470286_903a61ea16.jpg,1446053356_a924b4893f.jpg#2,Two girls in soccer strips are playing on a sports field .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,araffes playing soccer on a soccer field with a crowd watching
1396,3232470286_903a61ea16.jpg,2856080862_95d793fa9d.jpg#2,Men playing soccer in a field,4,4,4,1.0,0.666666666666667,2,1,0.9333333333333335,araffes playing soccer on a soccer field with a crowd watching
1398,3234115903_f4dfc8fc75.jpg,2288099178_41091aa00c.jpg#2,Two boys on ice skates race on an outdoor ice rink .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,players in action on a indoor court during a game
1397,3234115903_f4dfc8fc75.jpg,3234115903_f4dfc8fc75.jpg#2,Two women with blue and white uniforms playing floor hockey,4,4,4,1.0,1.0,3,0,1.0,players in action on a indoor court during a game
1399,3238951136_2a99f1a1a8.jpg,241031254_0c6f30e3d1.jpg#2,A man wearing a water pack and shorts on an outdoor trail .,2,3,3,0.5555555555555555,0.0,0,3,0.4444444444444444,there is a man standing on a rock in the water
1400,3238951136_2a99f1a1a8.jpg,2654514044_a70a6e2c21.jpg#2,A brown dog with its front paws off the ground on a grassy surface near red and purple flowers .,1,1,1,0.0,0.0,0,3,0.0,there is a man standing on a rock in the water
1401,3238951136_2a99f1a1a8.jpg,1554713437_61b64527dd.jpg#2,A grey dog walks on top of a fallen tree in the woods .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there is a man standing on a rock in the water
1402,3239021459_a6b71bb400.jpg,3255482333_5bcee79f7e.jpg#2,a skier is throwing up snow as he skis off piste .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,people are playing in the snow with snowboards and sleds
1403,324208502_674488bcea.jpg,1389264266_8170bc1c54.jpg#2,Two girls walking down the street .,1,1,1,0.0,0.0,0,3,0.0,they are sitting on a bench outside of a book store
1404,324208502_674488bcea.jpg,1536774449_e16b1b6382.jpg#2,A crowd of people at an outdoor event,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,they are sitting on a bench outside of a book store
1405,3243588540_b418ac7eda.jpg,3275704430_a75828048f.jpg#2,A woman is covering her eyes with her hands .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,people are sitting at a table with a table cloth covered in papers
1406,3243588540_b418ac7eda.jpg,3532205154_5674b628ea.jpg#2,A man with a shocked expression on his face is holding a beaded necklace that is around a woman 's neck .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,people are sitting at a table with a table cloth covered in papers
1409,3244470342_c08f6bb17e.jpg,3139876823_859c7d7c23.jpg#2,A skier about to go down the mountain .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a snowboarder that is jumping off of a cliff
1407,3244470342_c08f6bb17e.jpg,3541474181_489f19fae7.jpg#2,A snowboarder in the air over a snowy mountain .,3,3,4,0.7777777777777778,1.0,3,0,0.8222222222222222,there is a snowboarder that is jumping off of a cliff
1408,3244470342_c08f6bb17e.jpg,2100816230_ff866fb352.jpg#2,A man jumps while snow skiing .,3,3,3,0.6666666666666666,0.666666666666667,2,1,0.6666666666666667,there is a snowboarder that is jumping off of a cliff
1410,3244747165_17028936e0.jpg,2396691909_6b8c2f7c44.jpg#2,A young girl with makeup and jewelry smiles .,1,2,2,0.22222222222222224,0.0,0,6,0.1777777777777778,there are three people taking a selfie together in a room
1411,3244747165_17028936e0.jpg,3361990489_92244a58ef.jpg#2,girl posing on tree,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there are three people taking a selfie together in a room
1412,3245070961_8977fdd548.jpg,2763044275_aa498eb88b.jpg#2,Five black dogs running across the grass .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,boy in black shirt and black pants riding a skateboard on a grassy field
1413,3245070961_8977fdd548.jpg,2288099178_41091aa00c.jpg#2,Two boys on ice skates race on an outdoor ice rink .,1,1,1,0.0,0.0,0,3,0.0,boy in black shirt and black pants riding a skateboard on a grassy field
1414,3245070961_8977fdd548.jpg,3259002340_707ce96858.jpg#2,A black dog with a purple collar running .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,boy in black shirt and black pants riding a skateboard on a grassy field
1415,3245460937_2710a82709.jpg,3245460937_2710a82709.jpg#2,A child jumping on a tennis court .,4,4,4,1.0,1.0,3,0,1.0,arafed man jumping in the air to hit a tennis ball
1418,3245912109_fdeef6b456.jpg,1962729184_6996e128e7.jpg#2,A group of students in uniform stand in front of the gate .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,people standing in front of a large building with a clock tower
1417,3245912109_fdeef6b456.jpg,3245912109_fdeef6b456.jpg#2,Many bundled up people are standing in a public square .,4,4,4,1.0,0.666666666666667,2,1,0.9333333333333335,people standing in front of a large building with a clock tower
1416,3245912109_fdeef6b456.jpg,1174629344_a2e1a2bdbf.jpg#2,A group of people walking a city street in warm weather .,2,3,3,0.5555555555555555,0.333333333333333,1,2,0.5111111111111111,people standing in front of a large building with a clock tower
1419,3246991821_750a3097e2.jpg,510531976_90bbee22a2.jpg#2,A man balances on his forearms while a child watches in front of a colorful background .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a little girl that is holding a pair of scissors
1420,3246991821_750a3097e2.jpg,2901074943_041aba4607.jpg#2,A small girl is sitting on the cement dropping some chalk,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a little girl that is holding a pair of scissors
1421,3247052319_da8aba1983.jpg,3435035138_af32890a4c.jpg#2,A shaggy dog runs down a dirt trail in a lush forest .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man riding a four wheeler atv on a dirt road
1422,3247052319_da8aba1983.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man riding a four wheeler atv on a dirt road
1423,3247052319_da8aba1983.jpg,150387174_24825cf871.jpg#2,A man is riding a dirt bike over some rocks .,2,2,3,0.4444444444444445,0.333333333333333,1,2,0.4222222222222222,there is a man riding a four wheeler atv on a dirt road
1424,3247052319_da8aba1983.jpg,3238951136_2a99f1a1a8.jpg#2,A man wearing red shorts is holding onto the rocks beside the water .,1,1,2,0.11111111111111109,0.0,0,4,0.08888888888888888,there is a man riding a four wheeler atv on a dirt road
1425,3247052319_da8aba1983.jpg,3576259024_9c05b163aa.jpg#2,A man on a motorcycle is jumping over a dirt hill in front of spectators .,2,2,3,0.4444444444444445,0.25,1,3,0.4055555555555556,there is a man riding a four wheeler atv on a dirt road
1426,3250695024_93e8ab7305.jpg,2435685480_a79d42e564.jpg#2,"A woman in a knit cap and green coat its on a stone block , looking out .",1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there are three people standing next to each other at a train station
1427,3250695024_93e8ab7305.jpg,2086513494_dbbcb583e7.jpg#2,a group of people looking into their cameras,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there are three people standing next to each other at a train station
1428,3250695024_93e8ab7305.jpg,3494394662_3edfd4a34c.jpg#2,A man with a red collar and gray beard looks at the camera .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there are three people standing next to each other at a train station
1429,3250695024_93e8ab7305.jpg,434792818_56375e203f.jpg#2,A man and woman look back at the camera while standing in front of a red art structure .,2,2,2,0.3333333333333333,0.333333333333333,1,2,0.33333333333333326,there are three people standing next to each other at a train station
1430,3250695024_93e8ab7305.jpg,3364861247_d590fa170d.jpg#2,A woman in a pink sweater looks pensive next to a crowd of laughing women .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there are three people standing next to each other at a train station
1431,3251976937_20625dc2b8.jpg,3397220683_4aca010f86.jpg#2,A person is standing on skis in the snow with a dog .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a dog that is holding a stick in its mouth
1432,3251976937_20625dc2b8.jpg,317488612_70ac35493b.jpg#2,A dog runs through the deep snow .,2,3,3,0.5555555555555555,0.666666666666667,2,1,0.5777777777777778,there is a dog that is holding a stick in its mouth
1436,3255482333_5bcee79f7e.jpg,3255482333_5bcee79f7e.jpg#2,a skier is throwing up snow as he skis off piste .,4,4,4,1.0,1.0,3,0,1.0,skier in black jacket skiing down a snowy mountain slope
1435,3255482333_5bcee79f7e.jpg,3397220683_4aca010f86.jpg#2,A person is standing on skis in the snow with a dog .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,skier in black jacket skiing down a snowy mountain slope
1434,3255482333_5bcee79f7e.jpg,113678030_87a6a6e42e.jpg#2,Snowboarders sitting in the snow while skiers take the hill .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,skier in black jacket skiing down a snowy mountain slope
1433,3255482333_5bcee79f7e.jpg,317383917_d8bfa350b6.jpg#2,three black dogs and a white dog are standing in the snow .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,skier in black jacket skiing down a snowy mountain slope
1437,3256043809_47258e0b3e.jpg,317488612_70ac35493b.jpg#2,A dog runs through the deep snow .,3,3,3,0.6666666666666666,0.333333333333333,1,2,0.5999999999999999,there is a dog that is walking in the snow
1438,3256043809_47258e0b3e.jpg,3256043809_47258e0b3e.jpg#2,A brown & white greyhound dog sniffs the snow .,4,4,4,1.0,1.0,3,0,1.0,there is a dog that is walking in the snow
1439,3256275785_9c3af57576.jpg,2100816230_ff866fb352.jpg#2,A man jumps while snow skiing .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a man jumping over a wooden structure with a skateboard
1440,3258874419_23fec1bdc1.jpg,2968182121_b3b491df85.jpg#2,Two greyhounds race .,3,3,3,0.6666666666666666,0.666666666666667,2,1,0.6666666666666667,araffe racing on a track with a camera in its mouth
1441,3258874419_23fec1bdc1.jpg,2518508760_68d8df7365.jpg#2,A greyhound wearing a muzzle and the number six on a yellow jacket is running on a dog track .,3,3,3,0.6666666666666666,1.0,3,0,0.7333333333333334,araffe racing on a track with a camera in its mouth
1442,3259002340_707ce96858.jpg,1267711451_e2a754b4f8.jpg#2,a black and white dog walking through the grass with a long stick in his mouth .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a black dog running with a frisbee in its mouth
1443,3259002340_707ce96858.jpg,1107246521_d16a476380.jpg#2,A black dog pounces to get a rope toy .,3,3,3,0.6666666666666666,0.666666666666667,2,1,0.6666666666666667,there is a black dog running with a frisbee in its mouth
1444,3259002340_707ce96858.jpg,2599444370_9e40103027.jpg#2,Two black dogs are dog paddling in a sparkling blue pool .,2,2,2,0.3333333333333333,0.333333333333333,1,2,0.33333333333333326,there is a black dog running with a frisbee in its mouth
1445,3259002340_707ce96858.jpg,2229179070_dc8ea8582e.jpg#2,a dog jumps through a black hulahoop .,2,3,3,0.5555555555555555,0.0,0,3,0.4444444444444444,there is a black dog running with a frisbee in its mouth
1446,3259666643_ae49524c81.jpg,3259666643_ae49524c81.jpg#2,A man in a white uniform jumps while holding a basketball as another in blue blocks him .,4,4,4,1.0,1.0,3,0,1.0,there is a man that is playing basketball in a gym
1447,3259666643_ae49524c81.jpg,3222055946_45f7293bb2.jpg#2,Basketball players in action .,4,4,4,1.0,1.0,3,0,1.0,there is a man that is playing basketball in a gym
1448,3259666643_ae49524c81.jpg,2894217628_f1a4153dca.jpg#2,The football player wearing a white helmet and orange chairs swing his leg while the player next to him kneels .,1,1,1,0.0,0.0,0,3,0.0,there is a man that is playing basketball in a gym
1452,3259991972_fce3ab18b2.jpg,3259991972_fce3ab18b2.jpg#2,A man stands on his head in front of a crowd .,3,4,4,0.8888888888888888,1.0,3,0,0.9111111111111112,there is a man doing a handstand on a checkered sidewalk
1451,3259991972_fce3ab18b2.jpg,3425835357_204e620a66.jpg#2,A man is standing on his hands on a sidewalk while others watch .,4,4,4,1.0,0.666666666666667,2,1,0.9333333333333335,there is a man doing a handstand on a checkered sidewalk
1453,3259991972_fce3ab18b2.jpg,3569406219_f37ebf7b92.jpg#2,Two people stop on an empty city street .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a man doing a handstand on a checkered sidewalk
1449,3259991972_fce3ab18b2.jpg,3353036763_4cbeba03b2.jpg#2,"two guy standing on horses , while a crowd watches",2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man doing a handstand on a checkered sidewalk
1450,3259991972_fce3ab18b2.jpg,3365783912_e12c3510d8.jpg#2,Two men walk through a city with words on the street .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there is a man doing a handstand on a checkered sidewalk
1456,3262075846_5695021d84.jpg,3017521547_f5ef8848e3.jpg#2,Two women are playing a game with sticks and a small white ball .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,several men playing a game of rugby in a park
1455,3262075846_5695021d84.jpg,2410320522_d967f0b75c.jpg#2,Large dog plays with two smaller dogs on grass .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,several men playing a game of rugby in a park
1454,3262075846_5695021d84.jpg,2723477522_d89f5ac62b.jpg#2,The large brown dog is chasing after the little brown dog .,1,1,1,0.0,0.0,0,3,0.0,several men playing a game of rugby in a park
1457,3263395801_5e4cee2b9e.jpg,1554713437_61b64527dd.jpg#2,A grey dog walks on top of a fallen tree in the woods .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a man riding a bike through the woods on a trail
1458,3263395801_5e4cee2b9e.jpg,3263395801_5e4cee2b9e.jpg#2,A motocross bike is being ridden along a woodland path .,4,4,4,1.0,0.666666666666667,2,1,0.9333333333333335,there is a man riding a bike through the woods on a trail
1459,3263395801_5e4cee2b9e.jpg,3593392955_a4125087f6.jpg#2,Two dogs run down a dirt path in the forest .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a man riding a bike through the woods on a trail
1460,3263497678_8bb688ca01.jpg,2842865689_e37256d9ce.jpg#2,The person in the yellow shirt is sitting with a child at a wooden picnic table .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there are two people that are standing on a track with their hands on the ground
1461,3263497678_8bb688ca01.jpg,1446053356_a924b4893f.jpg#2,Two girls in soccer strips are playing on a sports field .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there are two people that are standing on a track with their hands on the ground
1462,3263497678_8bb688ca01.jpg,3061481868_d1e00b1f2e.jpg#2,Two people on a motorcycle .,1,1,2,0.11111111111111109,0.0,0,3,0.08888888888888888,there are two people that are standing on a track with their hands on the ground
1467,326456451_effadbbe49.jpg,486712504_36be449055.jpg#2,A dog leaps over a red and blue jump .,3,3,3,0.6666666666666666,0.0,0,3,0.5333333333333333,there is a dog that is jumping in the air with a stick
1466,326456451_effadbbe49.jpg,3498327617_d2e3db3ee3.jpg#2,a grey dog swimming through a river with a stick in his mouth,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a dog that is jumping in the air with a stick
1464,326456451_effadbbe49.jpg,1432179046_8e3d75cf81.jpg#2,A man walks toward a car in a parking lot .,1,1,1,0.0,0.0,0,3,0.0,there is a dog that is jumping in the air with a stick
1463,326456451_effadbbe49.jpg,1523984678_edd68464da.jpg#2,Small black and white dog wearing a red harness is running around with a ball in its mouth .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a dog that is jumping in the air with a stick
1465,326456451_effadbbe49.jpg,1119015538_e8e796281e.jpg#2,A small dogs ears stick up as it runs in the grass .,2,3,4,0.6666666666666666,0.0,0,3,0.5333333333333333,there is a dog that is jumping in the air with a stick
1468,3270691950_88583c3524.jpg,3270691950_88583c3524.jpg#2,A man is diving into water near a shore .,3,4,4,0.8888888888888888,1.0,3,0,0.9111111111111112,there is a man diving into a lake with a frisbee
1469,3270691950_88583c3524.jpg,2473791980_805c819bd4.jpg#2,A man is sky surfing on the water .,2,2,2,0.3333333333333333,0.333333333333333,1,2,0.33333333333333326,there is a man diving into a lake with a frisbee
1471,327415627_6313d32a64.jpg,2890113532_ab2003d74e.jpg#2,Two dogs in motion in a grassy field with small trees .,3,4,4,0.8888888888888888,0.333333333333333,1,2,0.7777777777777777,dogs running in the grass near a tree and a body of water
1470,327415627_6313d32a64.jpg,3605061440_1d08c80a57.jpg#2,A group of children gather around a white dog on the grass outside .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,dogs running in the grass near a tree and a body of water
1472,3275704430_a75828048f.jpg,2985679744_75a7102aab.jpg#2,A man sitting on a subway .,1,1,1,0.0,0.0,0,3,0.0,someone is covering their eyes with their hands in a dark park
1474,3280052365_c4644bf0a5.jpg,1536774449_e16b1b6382.jpg#2,A crowd of people at an outdoor event,4,4,4,1.0,1.0,3,0,1.0,there is a woman holding a child on her shoulders in a crowd
1473,3280052365_c4644bf0a5.jpg,3220126881_b0a4f7cccb.jpg#2,Two men and a woman smile at the camera .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a woman holding a child on her shoulders in a crowd
1475,3281078518_630a7a7f4f.jpg,3224227640_31865b3651.jpg#2,A white dog and brown dog fighting .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,several chickens and a cat are laying on a pallet
1476,3281078518_630a7a7f4f.jpg,2938120171_970564e3d8.jpg#2,Two dogs are standing together on a patio .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,several chickens and a cat are laying on a pallet
1477,3285993030_87b0f1d202.jpg,317488612_70ac35493b.jpg#2,A dog runs through the deep snow .,3,3,3,0.6666666666666666,0.0,0,3,0.5333333333333333,there is a dog running on a dirt road with a frisbee in its mouth
1478,3285993030_87b0f1d202.jpg,384577800_fc325af410.jpg#2,A Sheltie dog carries a white-colored toy in its mouth as it walks across the snow .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a dog running on a dirt road with a frisbee in its mouth
1479,3285993030_87b0f1d202.jpg,3197917064_e679a44b8e.jpg#2,A white dog in the snow running with an object in its mouth,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a dog running on a dirt road with a frisbee in its mouth
1480,3285993030_87b0f1d202.jpg,3363750526_efcedc47a9.jpg#2,Black and white dog on wet sand .,1,2,3,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a dog running on a dirt road with a frisbee in its mouth
1482,3286822339_5535af6b93.jpg,3245912109_fdeef6b456.jpg#2,Many bundled up people are standing in a public square .,2,3,3,0.5555555555555555,0.666666666666667,2,1,0.5777777777777778,people walking down a street in a city with shops and stores
1481,3286822339_5535af6b93.jpg,1174629344_a2e1a2bdbf.jpg#2,A group of people walking a city street in warm weather .,3,3,3,0.6666666666666666,0.0,0,3,0.5333333333333333,people walking down a street in a city with shops and stores
1484,3287549827_04dec6fb6e.jpg,422763475_0bc814dac6.jpg#2,A child running with a snowboard on a snow covered surface .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,skier on a rail in the snow at night
1483,3287549827_04dec6fb6e.jpg,3348385580_10b53391f9.jpg#2,A snowboarder in green grinds along the edge of a rail at night .,3,3,3,0.6666666666666666,0.333333333333333,1,2,0.5999999999999999,skier on a rail in the snow at night
1485,3294209955_a1f1e2cc19.jpg,2723477522_d89f5ac62b.jpg#2,The large brown dog is chasing after the little brown dog .,1,2,3,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a small dog that is running through the grass
1486,3294209955_a1f1e2cc19.jpg,3354883962_170d19bfe4.jpg#2,A white dog runs past a fence on a snowy day .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a small dog that is running through the grass
1487,3294209955_a1f1e2cc19.jpg,2534502836_7a75305655.jpg#2,A small brown and white dog running through tall grass .,4,4,4,1.0,1.0,3,0,1.0,there is a small dog that is running through the grass
1488,3294209955_a1f1e2cc19.jpg,2414397449_2ac3b78e0d.jpg#2,A small white dogs leaps over the back of a larger dog to chase his toy .,2,2,2,0.3333333333333333,0.333333333333333,1,2,0.33333333333333326,there is a small dog that is running through the grass
1489,3295391572_cbfde03a10.jpg,3275704430_a75828048f.jpg#2,A woman is covering her eyes with her hands .,1,1,1,0.0,0.0,0,3,0.0,there is a small boy playing with blocks on a table
1490,3295391572_cbfde03a10.jpg,2490768374_45d94fc658.jpg#2,a young girl wearing blue smiles .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a small boy playing with blocks on a table
1495,3299820401_c2589186c5.jpg,3320356356_1497e53f80.jpg#2,A man scales a rock in the forest .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man riding a bike down a hill in the woods
1494,3299820401_c2589186c5.jpg,3263395801_5e4cee2b9e.jpg#2,A motocross bike is being ridden along a woodland path .,3,3,4,0.7777777777777778,0.666666666666667,2,1,0.7555555555555556,there is a man riding a bike down a hill in the woods
1491,3299820401_c2589186c5.jpg,1554713437_61b64527dd.jpg#2,A grey dog walks on top of a fallen tree in the woods .,1,1,1,0.0,0.0,0,3,0.0,there is a man riding a bike down a hill in the woods
1492,3299820401_c2589186c5.jpg,2084217208_7bd9bc85e5.jpg#2,A woman riding a bike in a park,2,3,3,0.5555555555555555,0.333333333333333,1,2,0.5111111111111111,there is a man riding a bike down a hill in the woods
1493,3299820401_c2589186c5.jpg,136552115_6dc3e7231c.jpg#2,A mountain biker is jumping his bike over a rock as another cyclist stands on the trail watching .,2,3,3,0.5555555555555555,0.0,0,3,0.4444444444444444,there is a man riding a bike down a hill in the woods
1496,3301811927_a2797339e5.jpg,3301811927_a2797339e5.jpg#2,Hockey players with one taking a shot .,4,4,4,1.0,1.0,3,0,1.0,hockey players in red and white uniforms playing a game of hockey
1497,3301811927_a2797339e5.jpg,494921598_af73bda568.jpg#2,A youth playing hockey .,2,3,3,0.5555555555555555,0.0,0,3,0.4444444444444444,hockey players in red and white uniforms playing a game of hockey
1498,3301811927_a2797339e5.jpg,2288099178_41091aa00c.jpg#2,Two boys on ice skates race on an outdoor ice rink .,2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,hockey players in red and white uniforms playing a game of hockey
1499,3301859683_2d5e4b40a3.jpg,2288099178_41091aa00c.jpg#2,Two boys on ice skates race on an outdoor ice rink .,1,1,1,0.0,0.0,0,3,0.0,skier in black jacket skiing down a snowy slope with trees in background
1500,3310067561_b92017acab.jpg,1808370027_2088394eb4.jpg#2,A yellow dog swims towards a waterfall .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,there is a dog that is laying down on the ground
1501,3315616181_15dd137e27.jpg,3145967309_b33abe4d84.jpg#2,A man in a white print shirt and a woman in a black dress dancing .,1,1,2,0.11111111111111109,0.0,0,4,0.08888888888888888,there is a man climbing up a wall with a rope
1502,3315616181_15dd137e27.jpg,1262583859_653f1469a9.jpg#2,"A man in a bright green shirt riding a bicycle in a paved courtyard , carying a drink .",2,2,2,0.3333333333333333,0.0,0,3,0.26666666666666666,there is a man climbing up a wall with a rope
1503,3316725440_9ccd9b5417.jpg,2932740428_b15384f389.jpg#2,a motorcyclist wearing a red and white jacket popping a wheelie on his motorcycle .,2,3,3,0.5555555555555555,0.0,0,3,0.4444444444444444,there is a man riding a bike on a trail in the grass
1504,3316725440_9ccd9b5417.jpg,2472980433_210ec62874.jpg#2,A man riding a motorcycle is performing a trick at a track .,2,3,3,0.5555555555555555,0.333333333333333,1,2,0.5111111111111111,there is a man riding a bike on a trail in the grass
1505,3316725440_9ccd9b5417.jpg,3578841731_f775cab089.jpg#2,a red and white race car racing on a dirt racetrack .,1,1,1,0.0,0.0,0,3,0.0,there is a man riding a bike on a trail in the grass
1506,3317073508_7e13565c1b.jpg,3498997518_c2b16f0a0e.jpg#2,A football player is tackling the player with the football as the crowd watches .,1,1,3,0.22222222222222224,0.0,0,3,0.1777777777777778,players in a soccer game are playing a game of soccer
1507,3317073508_7e13565c1b.jpg,241346508_0b3907a95b.jpg#2,"The football players in red are attempting a play against those in purple , white , and gold .",1,2,3,0.3333333333333333,0.333333333333333,1,2,0.33333333333333326,players in a soccer game are playing a game of soccer
1509,3320032226_63390d74a6.jpg,468102269_135938e209.jpg#2,The woman on the right is wearing a red scarf .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a young child sitting on a snowman in the snow
1508,3320032226_63390d74a6.jpg,2140182410_8e2a06fbda.jpg#2,The kid is on a float in the snow .,3,3,3,0.6666666666666666,0.0,0,3,0.5333333333333333,there is a young child sitting on a snowman in the snow
1511,3320356356_1497e53f80.jpg,2208067635_39a03834ca.jpg#2,A small child climbs a large rock while someone casting a shadow takes her picture .,2,2,3,0.4444444444444445,0.0,0,3,0.3555555555555556,there is a man climbing on a rock in the woods
1510,3320356356_1497e53f80.jpg,3320356356_1497e53f80.jpg#2,A man scales a rock in the forest .,3,4,4,0.8888888888888888,0.666666666666667,2,1,0.8444444444444446,there is a man climbing on a rock in the woods
1512,3323988406_e3c8fce690.jpg,3692892751_f6574e2700.jpg#2,A young man shocks the audience with his skateboard tricks .,3,3,4,0.7777777777777778,0.333333333333333,1,2,0.6888888888888889,skateboarder in a skate park doing a trick on a ramp
1513,3323988406_e3c8fce690.jpg,3187395715_f2940c2b72.jpg#2,A skateboarder midair with his skateboard .,3,3,3,0.6666666666666666,1.0,3,0,0.7333333333333334,skateboarder in a skate park doing a trick on a ramp
1514,3323988406_e3c8fce690.jpg,3584930205_a3f58a4b7c.jpg#2,a skateboarder ollies off a ramp .,3,3,3,0.6666666666666666,1.0,3,0,0.7333333333333334,skateboarder in a skate park doing a trick on a ramp
1515,3323988406_e3c8fce690.jpg,3221036999_3f7b152d8a.jpg#2,A skateboarder does a trick on a black and yellow striped ramp .,2,3,3,0.5555555555555555,0.666666666666667,2,1,0.5777777777777778,skateboarder in a skate park doing a trick on a ramp
1516,3325497914_f9014d615b.jpg,2101457132_69c950bc45.jpg#2,A black dog jumping off a river bank near a wooded area .,1,1,1,0.0,0.0,0,3,0.0,they are two women shaking hands in a park with a statue in the background
1517,3325497914_f9014d615b.jpg,1432179046_8e3d75cf81.jpg#2,A man walks toward a car in a parking lot .,1,1,1,0.0,0.0,0,3,0.0,they are two women shaking hands in a park with a statue in the background
1518,3328646934_5cca4cebce.jpg,3399284917_721aefe2a7.jpg#2,A young woman watches as a young blond boy swings in a chair swing with buildings visible in the background .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,surfer riding down a sand dune with his board in the air
1519,3328646934_5cca4cebce.jpg,375392855_54d46ed5c8.jpg#2,A woman skiing down a slope .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,surfer riding down a sand dune with his board in the air
1520,3328646934_5cca4cebce.jpg,2443380641_7b38d18f5b.jpg#2,A young boy is getting ready to hit a baseball .,1,2,2,0.22222222222222224,0.0,0,3,0.1777777777777778,surfer riding down a sand dune with his board in the air
